Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 162/263				Korean war: correspondence relating to personnel missing or presumed dead	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357429
>>>>>> 	WO 162/264				Korean war: correspondence relating to personnel missing or presumed dead	1951-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357430
>>>>>> 	WO 162/305				Battle casualties: correspondence and miscellaneous analyses	1939-1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357471
>>>>>> 	WO 162/306				Battle casualties: correspondence and miscellaneous analyses	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357472
>>>>>> 	WO 162/307				Battle casualties: reporting policy	1940-1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357473
>>>>>> 	WO 162/308				Sickness rates in India	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357474
>>>>>> 	WO 162/324				AG's statistical summary: strengths and wastage; British, Dominion, Colonial and allied personnel	1945-1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357490
>>>>>> 	WO 162/332				Establishments of troops in the colonies: expenditure	1715-1838	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669086
>>>>>> 	WO 162/333				Effective strength in various colonies	1858-1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669087
>>>>>> 	WO 162/334				The conscientious objector from a war office perspective: guidance notes to War Office officials in London	1921	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4669088
>>>>>> 	WO 162/335				Army establishments, recruits, drafts and reserves: lecture to CGS conference	1906	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4677694
>>>>>> 	WO 162/336				Strengths: defence whole-time and part-time	1948-1959	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C4681732
>>>>>> 	WO 162/337	A/20/Gen/7291			Digest of the Adjutant-General's annual conference	1971	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2002	C4685850
>>>>>> 	WO 162/340				Proceedings of the Mobilisation Committee and its Sub-Committees	1877 May 01-1881 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C10870917
>>>>>> 	WO 162/341				Report on the work of the Prisoners of War Information Bureau: includes examples of administrative papers, hospital and internment reports	1914 Aug 01-1920 Dec 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C10870918
>>>>>> 	WO 162/342				Papers relating to arrangements for the return of British and Commonwealth servicemen held as prisoners of war by the Axis powers	1943 Jan 05 - 1946 Jun 04	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C11195142
>>>>>> 	WO 162/372				Camp strengths and locations (by areas) of British Commonwealth prisoners of war and internees in Europe	1945 Jan 01 - 1946 Dec 31	 	With maps			Open Document, Open Description	Open on Transfer			C11278108
>>>>>> 	WO 162/373				Index to Medals Branch Decisions Books for the 1914-1918 War	1917 Jan 01 - 1935 Dec 31	 	Index to Books 1-5, and to various other books which have not survived			Open Document, Open Description	Open on Transfer			C11445149
>>>>>> 	WO 162/374	Book 1			Medals Branch Decisions Book: 1914 Star	1917 Jan 01 - 1922 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445150
>>>>>> 	WO 162/375	Book 2			Medals Branch Decisions Book: 1914-1915 Star	1918 Jan 01 - 1921 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445151
>>>>>> 	WO 162/376	Book 3			Medals Branch Decisions Book: 1914-1918	1919 Jan 01 - 1925 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445152
>>>>>> 	WO 162/377	Book 4			Medals Branch Decisions Book: Victory Medal	1919 Jan 01 - 1920 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445153
>>>>>> 	WO 162/378	Book 5			Medals Branch Decisions Book, c.1855-1935	1900 Jan 01 - 1935 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445154
>>>>>> 	WO 162/379	Book 7			Medals Branch Decisions Book: Expeditionary Force 1914	1918 Jan 01 - 1920 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445155
>>>>>> 	WO 162/380				Medals Branch Decisions Book: 1914-1918	1927 Jan 01 - 1940 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445156
>>>>>> 	WO 162/381	Book 70			Medals Branch Noting Book Volume 2	1919 Jan 01 - 1941 Dec 31	 				Open Document, Open Description	Open on Transfer			C11445157
>>>>>> 	WO 162/382				Medals Branch Decision Book: 1913-1918	1913 Jan 1 - 1918 Dec 31	 				Open Document, Open Description	Open on Transfer			C16536030
>>>>>> 	WO 162/383				Medals Branch Decision Book: 1854-1898	1854 Jan 1 - 1898 Dec 31	 				Open Document, Open Description	Open on Transfer			C16536031
